,grade,year,points,p1,p2,p3,p4,p5,p6,p7,p8,status,status_eng,region,region_eng,region_id,school
2378,9,2017,35,7,7,7,0,7,7,0,0,призер,prize-winner,Иркутская область,Irkutsk region,38.0,Частное общеобразовательное учреждение «Лицей №36 открытого акционерного общества «Российские железные дороги»
2379,9,2017,35,7,7,7,0,7,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение лицей № 533 ""Образовательный комплекс ""Малая Охта"" Красногвардейского района Санкт-Петербурга"
2380,9,2017,35,7,7,7,0,7,7,0,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,"Общеобразовательная школа-интернат ""IT-лицей федерального государственного автономного образовательного учреждения высшего образования ""Казанский (Приволжский) федеральный университет"""""
2381,9,2017,35,7,7,7,0,7,7,0,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,"Муниципальное автономное общеобразовательное учреждение ""Лицей №131"" Вахитовского района г. Казани"
2382,9,2017,35,7,7,7,0,7,7,0,0,призер,prize-winner,Республика Мордовия,The Republic of Mordovia,13.0,"Государственное бюджетное общеобразовательное учреждение Республики Мордовия ""Республиканский лицей для одаренных детей"""
2383,9,2017,35,7,7,7,0,7,7,0,0,призер,prize-winner,Москва,Moscow,77.0,"Государственное бюджетное образовательное учреждение города Москвы лицей ""Вторая школа"""
2384,9,2017,35,7,7,7,0,7,7,0,0,призер,prize-winner,Курганская область,Kurgan region,45.0,"Муниципальное автономное общеобразовательное учреждение города Кургана ""Гимназия №30"""
2385,9,2017,35,7,7,7,0,7,0,7,0,призер,prize-winner,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2386,9,2017,35,7,0,7,0,7,7,7,0,призер,prize-winner,Республика Мордовия,The Republic of Mordovia,13.0,"Государственное бюджетное общеобразовательное учреждение Республики Мордовия ""Республиканский лицей для одаренных детей"""
2387,9,2017,34,6,7,7,0,7,7,0,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,Муниципальное бюджетное общеобразовательное учреждение «Гимназия №26» г. Набережные Челны
2388,9,2017,34,6,7,7,0,7,0,7,0,призер,prize-winner,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2389,9,2017,34,7,6,7,0,7,7,0,0,призер,prize-winner,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Пятьдесят седьмая школа"""
2390,9,2017,33,1,7,7,4,7,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2391,9,2017,33,7,7,5,0,7,7,0,0,призер,prize-winner,Кировская область,Kirov region,43.0,Кировское областное государственное общеобразовательное автономное учреждение «Кировский физико-математический лицей»
2392,9,2017,33,7,7,5,0,7,7,0,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,"Муниципальное автономное общеобразовательное учреждение ""Лицей №131"" Вахитовского района г. Казани"
2393,9,2017,32,7,7,5,0,6,7,0,0,призер,prize-winner,Свердловская область,Sverdlovsk region,66.0,Муниципальное автономное общеобразовательное учреждение гимназия № 9
2394,9,2017,32,6,7,5,0,7,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2395,9,2017,32,5,7,0,6,7,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2396,9,2017,32,7,7,3,1,7,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2397,9,2017,30,7,7,2,0,7,7,0,0,похвальная грамота,honourable mention,Курганская область,Kurgan region,45.0,"Муниципальное бюджетное общеобразовательное учреждение города Кургана ""Гимназия №19"""
2398,9,2017,29,7,7,7,1,7,0,0,0,похвальная грамота,honourable mention,Удмуртская Республика,Udmurt republic,18.0,"Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа №58», город Ижевск"
2399,9,2017,29,7,7,7,0,7,1,0,0,похвальная грамота,honourable mention,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2400,9,2017,29,7,7,7,0,7,1,0,0,похвальная грамота,honourable mention,Республика Адыгея,Republic of Adygea,1.0,Муниципальное бюджетное образовательное учреждение средняя общеобразовательная школа № 15
2401,9,2017,29,7,7,1,0,7,7,0,0,похвальная грамота,honourable mention,Республика Башкортостан,Republic of Bashkortostan,2.0,"Муниципальное бюджетное общеобразовательное учреждение ""Лицей №153"" городского округа город Уфа Республики Башкортостан"
2402,9,2017,29,6,7,2,0,7,7,0,0,похвальная грамота,honourable mention,Ярославская область,Yaroslavl region,76.0,"Муниципальное общеобразовательное учреждение лицей № 2, городской округ г. Рыбинск"
2403,9,2017,29,7,7,7,0,7,1,0,0,похвальная грамота,honourable mention,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением физики и математики № 2007"""
2404,9,2017,29,7,7,7,0,7,1,0,0,похвальная грамота,honourable mention,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Пятьдесят седьмая школа"""
2405,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Республика Татарстан,Republic of Tatarstan,16.0,"Муниципальное автономное общеобразовательное учреждение ""Лицей №131"" Вахитовского района г. Казани"
2406,9,2017,28,7,7,7,1,6,0,0,0,участник,participant,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2407,9,2017,28,7,0,7,0,7,7,0,0,участник,participant,Нижегородская область,Nizhny Novgorod Region,52.0,"Муниципальное бюджетное общеобразовательное учреждение ""Лицей №15 имени академика Юлия Борисовича Харитона» города Сарова"
2408,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Республика Адыгея,Republic of Adygea,1.0,"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия №22"""
2409,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Курганская область,Kurgan region,45.0,"Муниципальное бюджетное общеобразовательное учреждение города Кургана ""Гимназия №47"""
2410,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Хабаровский край,Khabarovsk region,27.0,"Муниципальное автономное общеобразовательное учреждение г. Хабаровска ""Лицей инновационных технологий"""
2411,9,2017,28,7,0,7,0,7,0,7,0,участник,participant,Кировская область,Kirov region,43.0,Кировское областное государственное общеобразовательное автономное учреждение «Кировский физико-математический лицей»
2412,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Московская область,Moscow region,50.0,"Муниципальное бюджетное общеобразовательное учреждение Одинцовский лицей № 10, Одинцовский муниципальный район"
2413,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2414,9,2017,28,7,0,7,0,7,0,0,7,участник,participant,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2415,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Челябинская область,Chelyabinsk region,74.0,"Муниципальное бюджетное общеобразовательное учреждение ""Физико-математический лицей № 31 г. Челябинска!"
2416,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Костромская область,Kostroma region,44.0,"Муниципальное бюджетное общеобразовательное учреждение города Костромы ""Лицей № 17"""
2417,9,2017,28,7,7,0,0,7,7,0,0,участник,participant,Курганская область,Kurgan region,45.0,"Муниципальное бюджетное общеобразовательное учреждение города Кургана ""Гимназия №47"""
2418,9,2017,28,7,0,7,0,7,7,0,0,участник,participant,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение лицей № 533 ""Образовательный комплекс ""Малая Охта"" Красногвардейского района Санкт-Петербурга"
2419,9,2017,28,6,7,7,1,7,0,0,0,участник,participant,Республика Татарстан,Republic of Tatarstan,16.0,"Общеобразовательная школа-интернат ""IT-лицей федерального государственного автономного образовательного учреждения высшего образования ""Казанский (Приволжский) федеральный университет"""""
2420,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Ульяновская область,Ulyanovsk region,73.0,Муниципальное автономное общеобразовательное учреждение многопрофильный лицей № 20
2421,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Пермский край,Perm,59.0,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9 им. А. С. Пушкина с углублённым изучением предметов физико-математического цикла"" г. Перми"
2422,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2423,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Санкт-Петербург,St. Petersburg,78.0,Государственное бюджетное общеобразовательное учреждение Гимназия № 610 Петроградского района Санкт-Петербурга «САНКТ-ПЕТЕРБУРГСКАЯ КЛАССИЧЕСКАЯ ГИМНАЗИЯ»
2424,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Тюменская область,Tyumen region,72.0,"Государственное автономное общеобразовательное учреждение Тюменской области ""Физико-математическая школа"""
2425,9,2017,28,7,7,6,1,0,7,0,0,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением физики и математики № 2007"""
2426,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Республика Татарстан,Republic of Tatarstan,16.0,Муниципальное бюджетное общеобразовательное учреждение «Гимназия №7» Ново-Савиновского района г.Казани
2427,9,2017,28,7,7,0,0,7,7,0,0,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное образовательное учреждение города Москвы лицей ""Вторая школа"""
2428,9,2017,28,7,7,0,1,6,7,0,0,участник,participant,Оренбургская область,Orenburg region,56.0,"Муниципальное общеобразовательное автономное учреждение ""Гимназия №1"""
2429,9,2017,28,7,7,7,0,7,0,0,0,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением физики и математики № 2007"""
2430,9,2017,27,6,0,7,0,7,7,0,0,участник,participant,Ярославская область,Yaroslavl region,76.0,"Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 10, городской округ г. Рыбинск"
2431,9,2017,27,7,0,0,0,7,7,0,6,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное образовательное учреждение города Москвы ""Школа ""Интеллектуал"""
2432,9,2017,26,5,7,6,0,7,1,0,0,участник,participant,Ульяновская область,Ulyanovsk region,73.0,Муниципальное автономное общеобразовательное учреждение «Физико-математический лицей № 38 г. Ульяновска»
2433,9,2017,26,4,7,7,0,7,1,0,0,участник,participant,Ярославская область,Yaroslavl region,76.0,"Муниципальное общеобразовательное учреждение «Средняя школа № 58 с углубленным изучением предметов естественно-математического цикла», г. Ярославль"
2434,9,2017,26,5,7,0,0,7,7,0,0,участник,participant,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2435,9,2017,25,2,7,7,3,6,0,0,0,участник,participant,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2436,9,2017,25,7,7,4,0,7,0,0,0,участник,participant,Республика Калмыкия,Republic of Kalmykia,8.0,"Муниципальное бюджетное общеобразовательное учреждение ""Элистинский лицей"""
2437,9,2017,24,7,7,0,0,7,0,0,3,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2086"""
2438,9,2017,23,1,7,7,0,7,1,0,0,участник,participant,Ярославская область,Yaroslavl region,76.0,"Муниципальное общеобразовательное учреждение «Средняя школа № 58 с углубленным изучением предметов естественно-математического цикла», г. Ярославль"
2439,9,2017,23,7,0,7,0,7,0,0,2,участник,participant,Кировская область,Kirov region,43.0,Кировское областное государственное общеобразовательное автономное учреждение «Лицей естественных наук»
2440,9,2017,22,1,7,7,0,7,0,0,0,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное образовательное учреждение города Москвы лицей ""Вторая школа"""
2441,9,2017,22,7,7,0,0,7,1,0,0,участник,participant,Липецкая область,Lipetsk region,48.0,Муниципальное автономное общеобразовательное учреждение лицей № 44 г.Липецка
2442,9,2017,22,7,0,0,0,7,7,0,1,участник,participant,Республика Татарстан,Republic of Tatarstan,16.0,"Муниципальное автономное общеобразовательное учреждение для детей, проявивших выдающиеся способности «Средняя общеобразовательная школа-интернат «Специализированный олимпиадно-научный центр «СОлНЦе» Вахитовского района г. Казани"
2443,9,2017,22,0,7,7,0,7,1,0,0,участник,participant,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2444,9,2017,21,7,7,0,0,7,0,0,0,участник,participant,Ярославская область,Yaroslavl region,76.0,"Муниципальное общеобразовательное учреждение «Средняя школа № 58 с углубленным изучением предметов естественно-математического цикла», г. Ярославль"
2445,9,2017,21,0,7,0,0,7,7,0,0,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2086"""
2446,9,2017,21,7,0,7,0,7,0,0,0,участник,participant,Вологодская область,Vologda Region,35.0,"Бюджетное общеобразовательное учреждение Вологодской области ""Вологодский многопрофильный лицей"""
2447,9,2017,21,7,0,7,0,7,0,0,0,участник,participant,Омская область,Omsk region,55.0,Бюджетное общеобразовательное учреждение Омской области «Многопрофильный образовательный центр развития одаренности № 117»
2448,9,2017,21,7,7,0,0,7,0,0,0,участник,participant,Ульяновская область,Ulyanovsk region,73.0,Муниципальное автономное общеобразовательное учреждение многопрофильный лицей № 20
2449,9,2017,21,7,7,7,0,0,0,0,0,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное образовательное учреждение города Москвы лицей ""Вторая школа"""
2450,9,2017,21,6,7,1,0,0,7,0,0,участник,participant,Ульяновская область,Ulyanovsk region,73.0,Муниципальное автономное общеобразовательное учреждение «Физико-математический лицей № 38 г. Ульяновска»
2451,9,2017,21,7,0,7,0,7,0,0,0,участник,participant,Московская область,Moscow region,50.0,"Автономное общеобразовательное учреждение муниципального образования г. Долгопрудного физико-математический лицей № 5, городской округ Долгопрудный"
2452,9,2017,21,7,7,7,0,0,0,0,0,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением математики, информатики, физики № 444"""
2453,9,2017,21,0,0,7,0,7,7,0,0,участник,participant,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2454,9,2017,21,6,7,1,0,7,0,0,0,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Пятьдесят седьмая школа"""
2455,9,2017,21,7,0,7,0,7,0,0,0,участник,participant,Ярославская область,Yaroslavl region,76.0,"Муниципальное общеобразовательное учреждение «Средняя школа № 33 им. К. Маркса с углубленным изучением математики», г. Ярославль"
2456,9,2017,20,0,6,7,0,7,0,0,0,участник,participant,Пензенская область,Penza region,58.0,Муниципальное бюджетное общеобразовательное учреждение гимназия №44 г. Пензы
2457,9,2017,19,2,7,3,0,7,0,0,0,участник,participant,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Пятьдесят седьмая школа"""
2458,9,2017,17,7,2,0,0,7,1,0,0,участник,participant,Кировская область,Kirov region,43.0,Кировское областное государственное общеобразовательное автономное учреждение «Кировский физико-математический лицей»
2459,9,2017,16,3,7,0,0,6,0,0,0,участник,participant,Вологодская область,Vologda Region,35.0,"Бюджетное общеобразовательное учреждение Вологодской области ""Вологодский многопрофильный лицей"""
2460,9,2017,15,1,7,0,0,7,0,0,0,участник,participant,Республика Башкортостан,Republic of Bashkortostan,2.0,"Муниципальное автономное общеобразовательное учреждение ""Гимназия №93"" городского округа город Уфа Республики Башкортостан"
2461,9,2017,15,0,7,1,0,7,0,0,0,участник,participant,Краснодарский край,Krasnodar region,23.0,Муниципальное бюджетное образовательное учреждение муниципального образования город Краснодар гимназия № 92
2462,9,2017,14,7,7,0,0,0,0,0,0,участник,participant,Ивановская область,Ivanovo region,37.0,Муниципальное образовательное учреждение Муниципальная средняя общеобразовательная школа №4 г.о. Тейково
2463,9,2017,14,0,7,0,0,7,0,0,0,участник,participant,Москва,Moscow,77.0,Государственное бюджетное общеобразовательное учреждение Московская гимназия на Юго-Западе № 1543
2464,9,2017,14,0,7,7,0,0,0,0,0,участник,participant,Московская область,Moscow region,50.0,"Муниципальное автономное общеобразовательное учреждение городского округа Королёв Московской области Лицей научно-инженерного профиля, городской округ Королёв"
2465,9,2017,13,6,0,0,0,7,0,0,0,участник,participant,Курганская область,Kurgan region,45.0,"Муниципальное бюджетное общеобразовательное учреждение города Кургана ""Гимназия №31"""
2466,9,2017,13,0,0,6,0,7,0,0,0,участник,participant,Новосибирская область,Novosibirsk region,54.0,Муниципальное автономное общеобразовательное учреждение города Новосибирска «Лицей № 9»
2467,9,2017,12,5,0,0,0,0,7,0,0,участник,participant,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2468,9,2017,12,5,0,0,0,7,0,0,0,участник,participant,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2469,9,2017,10,0,0,3,0,7,0,0,0,участник,participant,Санкт-Петербург,St. Petersburg,78.0,"Федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский национальный исследовательский Академический университет Российской академии наук», Академический лицей «Физико-техническая школа»"
2470,9,2017,7,0,7,0,0,0,0,0,0,участник,participant,Свердловская область,Sverdlovsk region,66.0,Муниципальное автономное общеобразовательное учреждение Политехническая гимназия
2471,9,2017,7,0,7,0,0,0,0,0,0,участник,participant,Камчатский край,Kamchatka Krai,41.0,Муниципальное бюджетное общеобразовательное учреждение «Елизовская средняя школа № 1 имени М.В. Ломоносова »
2472,9,2017,6,0,0,6,0,0,0,0,0,участник,participant,Воронежская область,Voronezh region,36.0,Муниципальное бюджетное общеобразовательное учреждение гимназия им. академика Н.Г. Басова при Воронежском государственном университете
2473,10,2017,49,7,7,7,7,7,7,7,0,победитель,winner,Ярославская область,Yaroslavl region,76.0,"Муниципальное общеобразовательное учреждение «Средняя школа № 33 им. К. Маркса с углубленным изучением математики», г. Ярославль"
2474,10,2017,48,7,6,7,0,7,7,7,7,победитель,winner,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 1329"""
2475,10,2017,48,7,7,7,6,7,7,7,0,победитель,winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2476,10,2017,48,6,7,7,7,7,7,7,0,победитель,winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение лицей № 533 ""Образовательный комплекс ""Малая Охта"" Красногвардейского района Санкт-Петербурга"
2477,10,2017,47,7,6,7,7,7,7,6,0,победитель,winner,Санкт-Петербург,St. Petersburg,78.0,"Федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский национальный исследовательский Академический университет Российской академии наук», Академический лицей «Физико-техническая школа»"
2478,10,2017,44,7,7,7,7,7,7,2,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский национальный исследовательский Академический университет Российской академии наук», Академический лицей «Физико-техническая школа»"
2479,10,2017,43,7,7,7,1,7,7,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2480,10,2017,43,7,7,1,0,7,7,7,7,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2481,10,2017,43,7,6,7,2,7,7,7,0,призер,prize-winner,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2086"""
2482,10,2017,42,7,7,7,0,7,7,0,7,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2483,10,2017,42,7,7,7,7,7,0,7,0,призер,prize-winner,Москва,Moscow,77.0,Государственное бюджетное общеобразовательное учреждение Московская гимназия на Юго-Западе № 1543
2484,10,2017,41,7,6,7,0,7,7,7,0,призер,prize-winner,Кировская область,Kirov region,43.0,"Кировское областное государственное общеобразовательное автономное учреждение ""Кировский физико-математический лицей"""
2485,10,2017,41,7,7,6,0,7,7,7,0,призер,prize-winner,Московская область,Moscow region,50.0,"Муниципальное общеобразовательное учреждение лицей № 14, городской округ Жуковский"
2486,10,2017,41,7,6,7,0,7,7,7,0,призер,prize-winner,Удмуртская Республика,Udmurt republic,18.0,"Муниципальное бюджетное общеобразовательное учреждение экономико-математический лицей № 29, город Ижевск"
2487,10,2017,41,7,7,7,0,6,7,7,0,призер,prize-winner,Кировская область,Kirov region,43.0,"Кировское областное государственное общеобразовательное автономное учреждение ""Кировский физико-математический лицей"""
2488,10,2017,41,7,7,7,2,7,7,4,0,призер,prize-winner,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 1329"""
2489,10,2017,36,7,7,7,1,7,0,7,0,призер,prize-winner,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Пятьдесят седьмая школа"""
2490,10,2017,36,7,7,7,1,7,0,0,7,призер,prize-winner,Нижегородская область,Nizhny Novgorod Region,52.0,"Муниципальное бюджетное общеобразовательное учреждение ""Лицей № 3"" города Сарова"
2491,10,2017,35,7,7,7,0,7,0,0,7,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,Муниципальное бюджетное общеобразовательное учреждение «Гимназия №7» Ново-Савиновского района г.Казани
2492,10,2017,35,7,7,7,0,7,0,7,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,"Общеобразовательная школа-интернат ""IT-лицей федерального государственного автономного образовательного учреждения высшего образования ""Казанский (Приволжский) федеральный университет"""""
2493,10,2017,35,7,7,7,7,7,0,0,0,призер,prize-winner,Москва,Moscow,77.0,Специализированный учебно-научный центр (факультет) школа-интернат имени А.Н. Колмогорова Московского государственного университета имени М.В.Ломоносова
2494,10,2017,35,7,7,7,0,7,0,0,7,призер,prize-winner,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 1329"""
2495,10,2017,35,7,7,7,0,7,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Федеральное государственное бюджетное образовательное учреждение высшего образования «Санкт-Петербургский национальный исследовательский Академический университет Российской академии наук», Академический лицей «Физико-техническая школа»"
2496,10,2017,35,7,7,7,0,7,7,0,0,призер,prize-winner,Алтайский край,Altai region,22.0,"Муниципальное бюджетное общеобразовательное учреждение «Лицей №6"" г.Рубцовска Алтайского края"
2497,10,2017,35,7,7,7,0,7,0,7,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,"Общеобразовательная школа-интернат «Лицей имени Н.И. Лобачевского» федерального государственного автономного образовательного учреждения высшего образования ""Казанский (Приволжский) федеральный университет"""
2498,10,2017,34,7,7,7,3,7,3,0,0,призер,prize-winner,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2499,10,2017,34,6,6,1,0,7,7,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2500,10,2017,34,7,4,7,0,7,7,2,0,призер,prize-winner,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2501,10,2017,34,5,7,1,0,7,7,7,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,Муниципальное бюджетное общеобразовательное учреждение «Гимназия №26» г. Набережные Челны
2502,10,2017,33,7,7,6,0,7,6,0,0,призер,prize-winner,Ярославская область,Yaroslavl region,76.0,Муниципальное общеобразовательное учреждение «Гимназия г. Переславля-Залесского»
2503,10,2017,33,6,7,7,0,6,0,0,7,призер,prize-winner,Москва,Moscow,77.0,"Государственное бюджетное образовательное учреждение города Москвы лицей ""Вторая школа"""
2504,10,2017,33,7,7,5,0,7,7,0,0,призер,prize-winner,Ульяновская область,Ulyanovsk region,73.0,Муниципальное бюджетное общеобразовательное учреждение города Ульяновска «Гимназия № 34»
2505,10,2017,32,7,7,7,0,7,1,0,3,призер,prize-winner,Тверская область,Tver region,69.0,Муниципальное образовательное учреждение «Калашниковская средняя общеобразовательная школа»
2506,10,2017,32,7,7,6,0,5,7,0,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
2507,10,2017,32,7,6,0,0,7,7,5,0,призер,prize-winner,Москва,Moscow,77.0,"Средняя общеобразовательная школа № 179 Государственного автономного образовательного учреждения высшего профессионального образования города Москвы ""Московский институт открытого образования"""
2508,10,2017,31,3,7,1,0,6,7,7,0,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение лицей № 533 ""Образовательный комплекс ""Малая Охта"" Красногвардейского района Санкт-Петербурга"
2509,10,2017,30,7,7,2,1,7,0,6,0,призер,prize-winner,Москва,Moscow,77.0,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Лицей № 1568 имени Пабло Неруды"""
2510,10,2017,30,7,7,2,0,7,7,0,0,призер,prize-winner,Республика Татарстан,Republic of Tatarstan,16.0,Муниципальное бюджетное общеобразовательное учреждение «Гимназия №26» г. Набережные Челны
2511,10,2017,30,7,7,7,0,7,0,0,2,призер,prize-winner,Санкт-Петербург,St. Petersburg,78.0,"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей № 239"""
